id;enlace;titulo;marca;modelo;motor;combustible;kilometraje;transmision;precio;localidad;region
CL-AD-13661968;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13661968/?Cr=438;2019 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;75000;Automatica;19900000.0;Padre Hurtado;
CL-AD-13633073;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13633073/?Cr=439;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;140000;Automatica;13700000.0;Pudahuel;
CL-AD-13667577;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-13667577/?Cr=440;2019 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;33500;Manual;15290000.0;Valparaiso; Valparaiso
CL-AD-14148667;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-14148667/?Cr=441;2018 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;40000;Automatica;11000000.0;Renca;
CL-AD-15372332;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-sport/CL-AD-15372332/?Cr=442;2021 Mazda 3 Sport;;;;Bencina;39000;Manual;16700000.0;Maipu;
CL-AD-13807235;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-13807235/?Cr=443;2016 Mazda 3 Sport;;;;Bencina;64000;Automatica;14990000.0;Las Condes;
CL-AD-15315205;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-3-sport/CL-AD-15315205/?Cr=444;2013 Mazda 3 Sport;;;;Bencina;133000;Manual;7500000.0;Vitacura;
CL-AD-14064637;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-5/CL-AD-14064637/?Cr=445;2017 Mazda 5;;;;Bencina;117000;Manual;9590000.0;Maipu;
CL-AD-14006045;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-2-0-skyactiv-g-v-auto/CL-AD-14006045/?Cr=446;2015 Mazda 3 2.0 Skyactiv-G V Auto;MAZDA;MAZDA3;20;Bencina;116000;Automatica;12600000.0;Maipu;
CL-AD-15012730;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3-2-0-r-auto-skyactive-4wd/CL-AD-15012730/?Cr=447;2016 Mazda Cx-3 2.0 R Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;75000;Automatica;13500000.0;Vitacura;
CL-AD-12224455;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v/CL-AD-12224455/?Cr=448;2015 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;60000;Manual;14500000.0;Quilicura;
CL-AD-15125666;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-2-dsl-auto-4wd/CL-AD-15125666/?Cr=449;2022 Mazda Bt-50 3.2 DSL Auto 4WD;;;;Diesel;30000;Automatica;26700000.0;Quillota; Valparaiso
CL-AD-15849223;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-2-1-5-v/CL-AD-15849223/?Cr=450;2012 Mazda 2 1.5 V;MAZDA;MAZDA2;15;Bencina;156646;Manual;5900000.0;Penalolen;
CL-AD-14715061;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-14715061/?Cr=451;2018 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;170000;Automatica;17000000.0;Concepcion; Bio Bio
CL-AD-14243530;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-14243530/?Cr=452;2016 Mazda 3 Sport;;;;Bencina;69250;Manual;12500000.0;Antofagasta; Antofagasta
CL-AD-14425058;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7/CL-AD-14425058/?Cr=453;2012 Mazda Cx-7;;;;Bencina;123000;Automatica;8700000.0;Las Condes;
CL-AD-14565599;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r/CL-AD-14565599/?Cr=454;2016 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;85000;Manual;15000000.0;Talca; Maule
CL-AD-15346938;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15346938/?Cr=455;2018 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;63000;Automatica;16900000.0;San Ramon;
CL-AD-15528617;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-30-2-0-v-auto-skyactive-g/CL-AD-15528617/?Cr=456;2022 Mazda Cx-30 2.0 V Auto Skyactive-G;MAZDA;CX-30;20;Bencina;46000;Automatica;20490000.0;Talca; Maule
CL-AD-14774731;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-3-2-0-skyactiv-g-v/CL-AD-14774731/?Cr=457;2022 Mazda 3 2.0 Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;34000;Manual;15000000.0;La Cruz; Valparaiso
CL-AD-14809113;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-2-1-5-manual-s-skyactive-sport/CL-AD-14809113/?Cr=458;2018 Mazda 2 1.5 Manual S Skyactive Sport;MAZDA;MAZDA2;15;Bencina;114000;Manual;9000000.0;Rengo; OHiggins
CL-AD-14795636;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14795636/?Cr=459;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;113000;Automatica;11990000.0;Padre Hurtado;
CL-AD-14531567;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-14531567/?Cr=460;2018 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;60000;Automatica;15800000.0;Colina;
CL-AD-14636038;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-14636038/?Cr=461;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;104000;Automatica;12490000.0;Casablanca; Valparaiso
CL-AD-15548672;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-9-2-5-gt-auto-4wd/CL-AD-15548672/?Cr=462;2019 Mazda Cx-9 2.5 GT Auto 4WD;MAZDA;CX-9;25;Bencina;62000;Automatica;26890000.0;Las Condes;
CL-AD-15256618;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5/CL-AD-15256618/?Cr=463;2016 Mazda Cx-5;;;;Diesel (petroleo);140;Automatica;17000000.0;Providencia;
CL-AD-14809275;https://www.chileautos.cl/vehiculos/detalles/2004-mazda-6-2-0-r-16v/CL-AD-14809275/?Cr=464;2004 Mazda 6 2.0 R 16V;MAZDA;MAZDA6;20;Bencina;236000;Automatica;4800000.0;Limache; Valparaiso
CL-AD-15001448;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15001448/?Cr=465;2014 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;77000;Automatica;14500000.0;;
CL-AD-14778018;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30-2-0-gtx-auto-skyactive-g-4wd/CL-AD-14778018/?Cr=466;2021 Mazda Cx-30 2.0 GTX Auto Skyactive-G 4WD;MAZDA;CX-30;20;Bencina;27000;Automatica;20000000.0;Concepcion; Bio Bio
CL-AD-15543066;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-sport/CL-AD-15543066/?Cr=467;2021 Mazda 3 Sport;;;;Bencina;23400;Automatica;17990000.0;La Florida;
CL-AD-14912334;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-14912334/?Cr=468;2017 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;132000;Manual;17500000.0;Machali; OHiggins
CL-AD-15780058;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-15780058/?Cr=469;2021 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;38000;Automatica;23650000.0;Colina;
CL-AD-15503766;https://www.chileautos.cl/vehiculos/detalles/2011-mazda-5/CL-AD-15503766/?Cr=470;2011 Mazda 5;;;;Bencina;143000;Automatica;6800000.0;Puerto Montt; Los Lagos
CL-AD-15668145;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-15668145/?Cr=471;2016 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;52000;Automatica;14100000.0;Las Condes;
CL-AD-15466171;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-15466171/?Cr=472;2019 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;129000;Manual;18290000.0;Temuco; Araucania
